Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,PersonID,Dependents_Group,Total_Spend,Share_Rent,Share_Loan_Repayment,Share_Insurance,Share_Groceries,Share_Transport,Share_Eating_Out,Share_Entertainment,Share_Utilities,Share_Healthcare,Share_Education,Share_Miscellaneous,Savings_Rate,Pressure_Index,Savings_Rate_clip,Pressure_Index_clip,Fixed_Cost_Share,Living_Cost_Share,Discretionary_Share,Income_Bin,Cluster_KMeans,Cluster_GMM,GMM_Prob_0,GMM_Prob_1,GMM_Prob_2,GMM_Prob_3,PCA1,PCA2,PCA3,UMAP1,UMAP2,UMAP3
26858.596591729543,34,2,Retired,Tier_2,5371.719318345909,0.0,869.522616973343,2818.444460208314,1543.018777757239,649.378102691658,1050.241737526573,1626.1433462348405,1137.3513250935068,1551.723167073342,564.2350071403704,7.160375737936883,1923.1764339045449,9676.818732684447,540.3065609743139,119.3471392729626,141.8660892207998,234.13116770757009,286.6684081170868,6.603211579465993,56.30687375031202,97.38860573311446,PID_000001,2,17181.777859045094,0.31264048240025677,0.0,0.0506072552041287,0.16403683503128202,0.08980553644772793,0.037794581446634314,0.06112532394159017,0.09464348564946562,0.06619520601558498,0.09031214230583595,0.03283915155749364,0.07160375737936883,0.639712421323451,0.07160375737936883,0.639712421323451,0.45789122325385107,0.32003757749459494,0.22207119925155408,Q3,2,1,0.0,0.9600282019527354,0.011582701028220054,0.028389097019044473,-0.9060472571952923,-0.6334996066438278,-0.4694343331956217,10.028661,7.569138,0.3165655
19132.096281101058,45,2,Student,Tier_2,3826.419256220212,2525.4053418435365,590.1927009873557,2515.7235123201517,1164.0677600981676,661.7513296743241,660.7490157006026,1159.5809842027245,919.4335322334643,1442.9123099860296,461.5081431287525,8.017728052098121,1533.959450484261,3204.3523947057365,323.1398577925302,108.90685524807006,183.1182670593577,101.1282263089691,314.58517401934193,17.267507980961877,66.98641522267972,92.36556011911097,PID_000015,2,15927.743886395321,0.24023611149903956,0.15855386424191634,0.03705438166239405,0.15794600479914525,0.07308428415228699,0.04154708503566276,0.04148415622535099,0.0728025885193433,0.05772528355499226,0.09059112955843626,0.02897511075143226,0.08017728052098122,0.8325143074953559,0.08017728052098122,0.8325143074953559,0.5086469459226932,0.2887555725064245,0.20259748157088225,Q2,0,2,0.0,3.4247711456453666e-05,0.9981503002754814,0.0018154520130623253,1.2039109931517118,-0.16444886301197637,-0.03170400619653148,2.6770682,9.958919,0.8308116
132028.78001915166,56,2,Self_Employed,Tier_3,19804.317002872747,0.0,4383.83867931481,15998.747064577365,7954.561502332074,5733.445750798425,4929.443915991355,6807.52351061012,5860.840404606983,8512.724038508048,2002.055124954676,18.53360417304233,24469.691483246374,50041.28302458506,904.9681640115036,699.2380819386841,1558.1225566717717,691.3179750709542,750.9684625775005,62.94282448383544,412.59156212679216,308.4239855479229,PID_000031,2,81987.4969945666,0.2415528919511374,0.0,0.053469600122142184,0.19513642507756543,0.09702164102971984,0.06993073286745645,0.060124337206172246,0.08303123964207935,0.07148456312790458,0.10382953926587363,0.024419029709949,0.18533604173042334,0.620982008488405,0.18533604173042334,0.620982008488405,0.37805373171535894,0.36364262923518986,0.2583036390494513,Q5_High,3,3,0.0,1.4971355619767969e-05,9.857567855668494e-06,0.9999751710765246,-3.2257342858241427,1.9022438347680497,0.013609436452589172,11.686953,7.378584,5.9760976
12871.668277482722,46,2,Retired,Tier_2,2574.3336554965445,0.0,396.1775991320849,1841.3952677170407,1013.2705363834734,281.0616754337252,564.1075295288622,877.6437328863627,556.8798035439977,1265.06340640794,347.8518106745927,8.855788873894896,1139.8877672019737,3153.8832602780985,247.20858199627435,227.243900125584,69.43503211994518,50.97246845934495,231.9928350908684,24.28178384686386,47.182814898884,81.46716897506673,PID_000033,2,9717.785017204624,0.26490950879638475,0.0,0.040768302491841664,0.1894871377023659,0.10426970082066567,0.028922401034405083,0.0580489822042936,0.09031314557098753,0.05730521950815777,0.1301802215389863,0.03579538033191171,0.08855788873894896,0.754974787083707,0.08855788873894896,0.754974787083707,0.3959909568592139,0.35106205803118934,0.2529469851095967,Q1_Low,2,1,0.0,0.8460619167150455,0.03669243968120689,0.11724564360374763,-1.689114496003284,-0.4952978269985913,0.20618083487313177,12.673625,6.853001,1.2078798
11296.833460181926,27,2,Retired,Tier_2,2259.3666920363853,0.0,380.87803983023343,1382.734509427188,763.5608691967258,553.7724504405136,456.43272583489966,701.8728694648888,503.30624451931305,804.2786783551464,202.7395858867414,8.67464726230974,979.960454481362,3287.890795189892,307.05438352916843,98.826452309839,28.283274852209736,73.6180895535276,67.23855160531052,13.699791848811728,9.8030520230082,60.74955515555191,PID_000035,2,8008.942664992034,0.2821054896437609,0.0,0.047556594642023484,0.17264882110734442,0.09533853607597093,0.0691442645558088,0.05699038498927169,0.08763614609614476,0.06284303254152633,0.10042257910906725,0.025314151239081574,0.0867464726230974,0.7089546547022441,0.0867464726230974,0.7089546547022441,0.4172982303819292,0.3308303897248417,0.25187137989322933,Q1_Low,2,1,0.0,0.9068767218520614,0.021348427600471395,0.07177485054746724,-1.4813505415987454,-0.4611166363559504,0.33209968022341785,12.418211,7.532319,1.2873216
34408.100166399614,39,2,Self_Employed,Tier_2,6881.620033279924,0.0,706.2374992737747,4377.812936058079,2682.867688113207,1174.11562148173,821.5414573652456,2050.949737967785,1117.5158546372409,3379.478908408538,612.8273354292359,9.17155634210464,3155.758293009141,10603.133094384855,1070.413060216713,594.5181913369711,252.99412805378395,46.43348929884213,333.14726960992857,32.58447872347685,48.71684327222746,92.03687956925,PID_000041,2,23804.96707201476,0.28908336703267246,0.0,0.02966765285317412,0.18390333928269356,0.11270201214717074,0.04932229554990758,0.03451134609344005,0.08615637785858953,0.04694465030161702,0.14196528389159044,0.02574367498914455,0.0917155634210464,0.6918419487531287,0.0917155634210464,0.6918419487531287,0.4049073977444361,0.34355000173148137,0.2515426005240826,Q3,2,1,0.0,0.9111278439020128,0.006237747678836389,0.08263440841915093,-1.8580956314436932,-0.38102526106951745,0.11881394023424759,12.432684,7.0631003,1.5944207
16866.37533666489,59,2,Self_Employed,Tier_2,3373.275067332978,2840.3412252356,598.1333944865484,1801.122488781681,1070.3450960418618,666.2477533433465,731.2256256656574,1038.8635132517063,584.3486352058123,1000.9284530873834,183.9232430074673,9.650204211224665,1627.6396630197935,2977.620841224849,316.1447361088187,285.4171391291706,168.3260997854416,100.23957403888656,63.54142697094156,13.374086031593151,39.59018400771059,28.94332564598463,PID_000045,2,13888.754495440044,0.24287815501674334,0.2045065470894558,0.043066021123991174,0.12968207403860624,0.07706559262699024,0.0479703024171166,0.052648754494561294,0.07479889673280538,0.042073508851903585,0.07206754597152742,0.013242601636298848,0.09650204211224665,0.8234581656230572,0.09650204211224665,0.8234581656230572,0.5652496199629956,0.24882117551750005,0.18592920451950418,Q2,1,2,0.0,4.870996157072031e-07,0.9974622544190316,0.0025372584813527174,2.2972313494084347,0.5071413322931341,0.09754016507847715,0.3720414,8.542409,2.516755
22046.00832871537,60,2,Self_Employed,Tier_2,4409.201665743074,2490.265351089499,1013.9875991109147,2701.407677901129,1142.207730878182,821.0070540972289,894.4036104717753,1267.373353718066,671.8313943267904,1918.1449397987285,242.69781040134015,6.093389981570189,1343.3492628380716,4473.480141178643,300.5889421037774,176.113878032993,238.633361230528,64.86276861256373,83.76484892878658,31.9508279445027,77.76357671471663,43.21947864286738,PID_000051,2,17572.528187536725,0.25091447392699534,0.14171354995211866,0.057703000290537765,0.15372902800731292,0.0649996243391028,0.04672105489519295,0.05089783330699842,0.07212242542407458,0.03823191444946921,0.10915588919977766,0.013811206208419857,0.06093389981570188,0.7970843485824214,0.06093389981570188,0.7970843485824214,0.5224534495937263,0.2569605667958849,0.2205859836103889,Q2,0,2,0.0,0.00038206775385270957,0.9962407168277897,0.003377215418357472,1.367250583977516,-0.6483992668277404,0.7196808282878643,1.4014592,10.646578,0.04935398
63194.76572747071,49,2,Professional,Tier_2,12638.953145494144,0.0,2792.234044501188,7662.303958206694,4519.100463314471,3080.3973377594507,2395.131619053254,3687.743187806489,2341.207378559367,5067.908017503369,1221.7919732062403,13.03747006931792,8238.998667094573,17787.994602066043,905.2784362101238,355.2653153740407,319.8791669930467,698.2667578441968,220.9412626512092,55.8251691903811,40.44475575628332,85.1149338641975,PID_000055,2,45406.771125404666,0.27834952436031657,0.0,0.06149378111008115,0.16874804722504716,0.09952481428009041,0.06784004370740197,0.05274833597919496,0.08121571070582535,0.0515607544983414,0.11161128377762851,0.026907704356072547,0.1303747006931792,0.7185210769072664,0.1303747006931792,0.7185210769072664,0.42105901617622304,0.319833616003479,0.259107367820298,Q5_High,3,3,0.0,0.1688183718132079,0.0631869327580586,0.7679946954287334,-1.5458354937386636,0.6585210357829193,0.7665440467211259,12.395508,8.095459,3.3064055
12380.58354753963,37,2,Student,Tier_3,1857.0875321309445,1610.899784602879,568.1169787182987,1310.7599930000868,688.4013174760885,261.6422422958801,305.9491040598534,918.7008854045446,601.6007643575977,927.3808673252151,204.75879264686387,9.156462742867724,1133.6235198800775,3125.285285521377,179.81816983936184,39.59479017085314,58.260836883021945,46.6815845381932,207.5921221607673,14.955204871631803,20.091829658168173,42.19252245308039,PID_000062,2,9255.298262018254,0.20065128962423942,0.17405163388560518,0.06138289254812329,0.14162266367785928,0.07437916077768546,0.028269455493358155,0.03305664446443639,0.09926215875448278,0.06500068904601781,0.10019999799801008,0.02212341373018196,0.09156462742867724,0.7475655914343021,0.09156462742867724,0.7475655914343021,0.5353479748124507,0.2810025135015625,0.1836495116859866,Q1_Low,0,2,0.0,0.0016553197336832213,0.9779338905264142,0.020410789739902513,1.2737196564938973,0.2666610855002561,-0.5932816379418704,2.516485,8.722846,1.5389682
