Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,PersonID,Dependents_Group,Total_Spend,Share_Rent,Share_Loan_Repayment,Share_Insurance,Share_Groceries,Share_Transport,Share_Eating_Out,Share_Entertainment,Share_Utilities,Share_Healthcare,Share_Education,Share_Miscellaneous,Savings_Rate,Pressure_Index,Savings_Rate_clip,Pressure_Index_clip,Fixed_Cost_Share,Living_Cost_Share,Discretionary_Share,Income_Bin,Cluster_KMeans,Cluster_GMM,GMM_Prob_0,GMM_Prob_1,GMM_Prob_2,GMM_Prob_3,PCA1,PCA2,PCA3,UMAP1,UMAP2,UMAP3
24875.28354773196,52,4,Professional,Tier_2,4975.056709546392,3112.6093984226027,635.90717006727,3034.3296645448127,1276.1551627316926,692.8272250153346,660.1868515437461,1092.6890239734755,1169.0958159721715,1445.2156935520268,515.5103002593428,7.533982196578117,1874.0994338344517,6265.700532103096,788.9531239694041,68.16076563734855,61.71250516811943,187.17375009486523,194.11712989682545,47.29459127462688,67.38812048153109,96.5570761532972,PID_000004,4+,18609.583015628865,0.26733843017160547,0.16725841711813444,0.03417095211285588,0.16305199649000707,0.06857516160678832,0.037229594259768115,0.035475639136529936,0.0587164700603879,0.06282224674192491,0.07765975692944291,0.027701335372555223,0.07533982196578119,0.7481154126311707,0.07533982196578119,0.7481154126311707,0.5274842694629837,0.2944494048387203,0.1780663256982962,Q3,0,2,0.0,0.0044310253406277126,0.9785304381988393,0.01703853646053291,1.186396977698055,-0.16767026490754716,-0.9425986533375171,2.7779198,8.412155,1.0649239
24875.61026730744,57,4,Self_Employed,Tier_2,4975.122053461488,0.0,1038.2309962500822,3250.0677560648446,1760.1648115834282,1049.0674532807411,751.0168146471772,1024.3097649089866,1022.2954389405938,2003.8520351331745,402.2178433867344,5.9442415409980445,1478.6663590860635,7599.265299650189,957.6191160978576,521.683848125779,135.92586532351916,148.9523258765519,86.56725555959414,13.14368313838549,33.96184273790608,96.6759246838882,PID_000005,4+,17276.34496765725,0.2879730673805906,0.0,0.06009552357247651,0.18812241606365473,0.1018829396425345,0.06072276602746023,0.04347081608136113,0.0592897263180713,0.059173131866399734,0.11598819303993707,0.023281420007514295,0.059442415409980444,0.6945093922122804,0.059442415409980444,0.6945093922122804,0.40735831727113836,0.34917848757258896,0.24346319515627274,Q3,2,1,0.0,0.9553223582015433,0.004120091318356541,0.04055755048010031,-1.6437182586790366,-1.182640322369419,-0.2122801954957064,12.149327,6.153083,0.0739622
20606.733120766687,32,4,Retired,Tier_1,6182.019936230005,3562.488826158373,1018.5899396507028,3066.867219909219,1170.7906657213473,688.059837660429,418.23381565559583,921.2327170937116,830.2370548088703,1939.2265470814748,446.06868836859496,6.304983639055541,362.9178724283629,362.9178724283629,822.974022717233,212.99805916314264,85.48914206375149,97.81294649939096,252.34438341735176,9.984249639318367,59.95784809199136,80.75435332894958,PID_000008,4+,20243.815248338324,0.30537820368309504,0.17597912164559953,0.05031610529711349,0.1514965031189443,0.057834486798008566,0.03398864439433704,0.020659831683156948,0.04550687238510188,0.04101188657493892,0.09579353117444858,0.02203481324525572,0.017611616082057566,0.9823883839179425,0.017611616082057566,0.9823883839179425,0.57718030301091,0.2503428764918918,0.17247682049719829,Q2,1,0,0.9999958530424478,1.93666038889831e-20,4.146950852562207e-06,6.699691399470635e-12,3.773918834881682,-1.434201700425536,-0.00528463893632768,-2.4765003,5.2750316,1.748148
20668.55739001468,31,4,Professional,Tier_2,4133.711478002936,0.0,754.4485693450432,2597.398799574515,1123.0380451825347,878.8794913789858,643.1505177020996,1408.9048900430157,1019.2460907476724,1506.356603004386,483.8114522387044,8.245344141465512,1704.193685883013,6119.611452794788,554.2005570712702,267.30112889576185,119.56982513292763,123.9569205379254,271.5930640464921,1.4987834949738723,29.695798115629657,94.48776600115464,PID_000011,4+,14548.945937219893,0.2841244648127981,0.0,0.051855892007610836,0.17852831475094771,0.077190337363858,0.060408464996119696,0.04420598718816856,0.09683896662497589,0.07005635288946827,0.10353716410140365,0.033254055264649245,0.08245344141465513,0.7039168560573428,0.08245344141465513,0.7039168560573428,0.4328193234453848,0.325775005004274,0.24140567155034115,Q2,2,1,0.0,0.8966154929701536,0.039952012743581074,0.06343249428626513,-1.1515718121774468,-0.4892965061786034,0.11821010124187317,11.609057,7.84373,0.8425093
7547.85272595847,39,4,Self_Employed,Tier_2,1509.570545191694,0.0,330.1888107370584,1032.727434484891,568.2360358694773,266.43842494443817,277.46555460962,510.5954048077805,235.71248571481945,521.9763336745461,133.4865208144917,5.461341856027502,412.21404015408274,2161.4551751096524,208.1129957468366,114.5886578905616,72.17353434023237,77.91914052602006,97.9709286300144,2.9849887357533644,4.878914052138911,36.839486086779694,PID_000014,4+,5386.397550848817,0.28025605814294335,0.0,0.06130049028501906,0.1917287806434095,0.10549463356634929,0.04946505014329129,0.05151226807718556,0.09479348673907631,0.04376069227895639,0.09690638849935804,0.02478215162441105,0.054613418560275025,0.7136331015474102,0.054613418560275025,0.7136331015474102,0.43635003516703874,0.3409841064887152,0.22266585834424593,Q1_Low,2,1,0.0,0.8956030791877719,0.04663227775268635,0.05776464305954167,-0.8842498695635811,-1.148767580887365,-0.5817735568265032,10.621026,6.5575495,-0.20376673
13342.207217642665,62,4,Retired,Tier_2,2668.441443528533,2540.481210907885,352.8857322670544,1920.1040943288804,961.3796911175124,622.2722570265828,331.7045333539628,985.6345343946664,531.5572945708017,1043.2011998541102,286.25505551615765,8.140559551750583,1086.1303240701657,1098.2901707765177,568.1685635366392,205.18194351570244,154.83892233212094,96.3982226780037,263.2269613837491,20.0030631409725,5.41572395619028,61.4040102679024,PID_000016,4+,12243.917046866147,0.2179401766048003,0.20748925373993168,0.028821310281367526,0.1568210636334174,0.078518964759205,0.050822972309000944,0.027091373788657218,0.0804999356514704,0.04341399019089685,0.08520158997002675,0.023379369071225876,0.08140559551750583,0.9176830225418605,0.08140559551750583,0.9176830225418605,0.5347506762775699,0.2787540185835193,0.18649530513891077,Q1_Low,1,2,8.694928734292512e-16,1.3224872733699722e-09,0.9999319627134899,6.803596402187465e-05,2.2324964116943837,0.0077219734512510045,-0.08166827448725178,-0.1090528,8.218508,1.6305276
38574.64702065896,21,4,Professional,Tier_2,7714.929404131792,0.0,1838.336035178566,5126.82346747377,2614.478028815916,1267.5534193552548,1802.7394385803743,2081.3895251896606,1196.0442016011566,3475.9767801926027,843.8000302904106,6.911498006083683,2666.0859596866626,10612.576689849451,862.854091074938,202.78278543478328,217.6593999752583,113.21942166545357,435.1034273401384,6.8371428335643705,41.43475987730105,179.7965828248147,PID_000017,4+,27962.070330809507,0.2759069451174091,0.0,0.06574391715026295,0.1833492086537266,0.09350087450195703,0.0453311719897444,0.06447088564089827,0.07443617373697536,0.04277380706976181,0.12431042262141298,0.03017659351785138,0.06911498006083683,0.7248820790462243,0.06911498006083683,0.7248820790462243,0.4160870360046474,0.3196238902254454,0.26428907376990707,Q4,2,1,0.0,0.9317946026497843,0.02401735901965981,0.044188038330555894,-1.3560304930804616,-0.9452922014319842,0.7999959802639813,13.194948,7.950043,0.4432639
14509.130214675472,55,4,Student,Tier_1,4352.739064402642,829.4411881855278,438.5973652291439,1506.2540042531682,811.7024918276559,515.5836353821414,414.2340655484607,766.3425240792247,656.649936267368,1449.9575419560256,285.0184592607603,7.236589771494467,1049.9662330480185,2482.6099382833563,384.1777398931442,194.04115599850863,34.816003187408946,99.83971042969026,55.81290721226619,7.778122497836771,41.55951679260366,84.82563386287325,PID_000018,4+,12026.520276392117,0.3619283852991962,0.06896767885667716,0.03646918270200767,0.1252443740696902,0.06749271386678789,0.042870558027846555,0.03444338478866544,0.06372105201398479,0.05460016041018633,0.12056334738837725,0.02369916257658064,0.07236589771494467,0.8288932622734144,0.07236589771494467,0.8288932622734144,0.5310862988718659,0.24733724834666443,0.22157645278146987,Q1_Low,0,2,0.0,1.7506134086316108e-05,0.998399759564252,0.001582734301661695,1.6731896522058765,-0.32202573731774514,0.9756157153325027,0.08131165,9.935928,1.2428111
96903.5735346614,54,4,Retired,Tier_2,19380.71470693228,9481.168344577973,3585.0685534889044,14257.029112955188,6271.717335687741,2829.0451223446767,3879.579165506669,4066.6929635220617,3956.9284765527455,6227.4664151612615,2131.733193755035,13.54510108457869,13125.68698983893,20836.43014417688,4013.466051668512,1649.685481804095,584.6449842186064,200.1314172571058,451.541298723905,191.9106208254976,295.4211016172895,404.0358753597052,PID_000020,4+,76067.14339048453,0.2547843108481535,0.12464209804628999,0.04713031663467688,0.1874269030949129,0.08244975499464187,0.03719142058249778,0.051002035735602205,0.0534618862002747,0.05201889147118583,0.08186801998325434,0.02802436240851,0.13545101084578692,0.7849776908720101,0.13545101084578692,0.7849776908720101,0.4800186117293951,0.32189554956074057,0.19808583870986435,Q5_High,0,2,0.0,0.0006279786632995625,0.7384164971669015,0.2609555241697989,0.10380352058534784,1.1534648153314904,-0.6067869861888127,3.9563887,10.08285,3.8387744
25042.549077566902,52,4,Self_Employed,Tier_2,5008.509815513382,2898.038657275169,914.219607945092,3170.687115796544,1947.4998434130368,1098.4064256470344,839.5857771302713,1321.0224444350754,1066.0403190499674,1470.4544098387626,407.4696261922805,5.747967220275525,1439.4375120999566,4900.615035330291,859.6465376054153,335.6085000731991,218.41294602109957,161.41967300122045,355.09433061009526,50.17765113948513,33.30681622029255,70.78943573621198,PID_000021,4+,20141.934042236615,0.24866081901622708,0.14388085330823389,0.04538886911395995,0.1574172127238513,0.09668882041462495,0.05453331459351082,0.04168347366095542,0.06558568018666719,0.05292641296583212,0.07300462839145905,0.020229915624678213,0.05747967220275526,0.8043084583701483,0.05747967220275526,0.8043084583701483,0.5035162216250881,0.30703244610430835,0.1894513322706035,Q3,0,2,0.0,0.0006139980994616112,0.9949893713331146,0.0043966305674236926,1.0528057155852637,-0.7396329442333476,-0.7194657324375804,3.5834537,8.859152,0.009094185
