Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,PersonID,Dependents_Group,Total_Spend,Share_Rent,Share_Loan_Repayment,Share_Insurance,Share_Groceries,Share_Transport,Share_Eating_Out,Share_Entertainment,Share_Utilities,Share_Healthcare,Share_Education,Share_Miscellaneous,Savings_Rate,Pressure_Index,Savings_Rate_clip,Pressure_Index_clip,Fixed_Cost_Share,Living_Cost_Share,Discretionary_Share,Income_Bin,Cluster_KMeans,Cluster_GMM,GMM_Prob_0,GMM_Prob_1,GMM_Prob_2,GMM_Prob_3,PCA1,PCA2,PCA3,UMAP1,UMAP2,UMAP3
26858.596591729543,34,2,Retired,Tier_2,5371.719318345909,0.0,869.522616973343,2818.444460208314,1543.018777757239,649.378102691658,1050.241737526573,1626.1433462348405,1137.3513250935068,1551.723167073342,564.2350071403704,7.160375737936883,1923.1764339045449,9676.818732684447,540.3065609743139,119.3471392729626,141.8660892207998,234.13116770757009,286.6684081170868,6.603211579465993,56.30687375031202,97.38860573311446,PID_000001,2,17181.777859045094,0.31264048240025677,0.0,0.0506072552041287,0.16403683503128202,0.08980553644772793,0.037794581446634314,0.06112532394159017,0.09464348564946562,0.06619520601558498,0.09031214230583595,0.03283915155749364,0.07160375737936883,0.639712421323451,0.07160375737936883,0.639712421323451,0.45789122325385107,0.32003757749459494,0.22207119925155408,Q3,2,1,0.0,0.9600282019527354,0.011582701028220054,0.028389097019044473,-0.9060472571952923,-0.6334996066438278,-0.4694343331956217,10.028661,7.569138,0.3165655
50367.60508357677,35,1,Student,Tier_3,7555.140762536515,4612.103386494076,2201.80004994864,6313.222080930132,3221.396403447025,1513.814375754018,1723.3069258963044,3368.457107630641,2178.5158473219,3160.0262993703845,628.3712199568122,13.9978075391687,7050.360421687626,13891.450624290315,1466.0739836139662,473.54975177871074,410.85712937681257,459.9652564827151,488.3834232749426,7.290892451943464,106.65359736162743,138.54242192398323,PID_000002,1,36476.15445928645,0.20712547346429644,0.12644160150275607,0.06036272415740044,0.17307806084593577,0.08831513220623757,0.04150147947870137,0.047244753495596856,0.0923468265107389,0.05972438376840112,0.08663266032875004,0.01722690424118531,0.139978075391687,0.7241987066639414,0.139978075391687,0.7241987066639414,0.48627662563519186,0.32111757682057446,0.19260579754423357,Q4,3,3,0.0,0.00452777261490783,0.3175599997445348,0.6779122276405574,-0.11032452403341553,1.301994015733095,-0.8779938319947053,3.9937186,10.148029,3.986621
24875.28354773196,52,4,Professional,Tier_2,4975.056709546392,3112.6093984226027,635.90717006727,3034.3296645448127,1276.1551627316926,692.8272250153346,660.1868515437461,1092.6890239734755,1169.0958159721715,1445.2156935520268,515.5103002593428,7.533982196578117,1874.0994338344517,6265.700532103096,788.9531239694041,68.16076563734855,61.71250516811943,187.17375009486523,194.11712989682545,47.29459127462688,67.38812048153109,96.5570761532972,PID_000004,4+,18609.583015628865,0.26733843017160547,0.16725841711813444,0.03417095211285588,0.16305199649000707,0.06857516160678832,0.037229594259768115,0.035475639136529936,0.0587164700603879,0.06282224674192491,0.07765975692944291,0.027701335372555223,0.07533982196578119,0.7481154126311707,0.07533982196578119,0.7481154126311707,0.5274842694629837,0.2944494048387203,0.1780663256982962,Q3,0,2,0.0,0.0044310253406277126,0.9785304381988393,0.01703853646053291,1.186396977698055,-0.16767026490754716,-0.9425986533375171,2.7779198,8.412155,1.0649239
24875.61026730744,57,4,Self_Employed,Tier_2,4975.122053461488,0.0,1038.2309962500822,3250.0677560648446,1760.1648115834282,1049.0674532807411,751.0168146471772,1024.3097649089866,1022.2954389405938,2003.8520351331745,402.2178433867344,5.9442415409980445,1478.6663590860635,7599.265299650189,957.6191160978576,521.683848125779,135.92586532351916,148.9523258765519,86.56725555959414,13.14368313838549,33.96184273790608,96.6759246838882,PID_000005,4+,17276.34496765725,0.2879730673805906,0.0,0.06009552357247651,0.18812241606365473,0.1018829396425345,0.06072276602746023,0.04347081608136113,0.0592897263180713,0.059173131866399734,0.11598819303993707,0.023281420007514295,0.059442415409980444,0.6945093922122804,0.059442415409980444,0.6945093922122804,0.40735831727113836,0.34917848757258896,0.24346319515627274,Q3,2,1,0.0,0.9553223582015433,0.004120091318356541,0.04055755048010031,-1.6437182586790366,-1.182640322369419,-0.2122801954957064,12.149327,6.153083,0.0739622
55431.34150830326,40,1,Professional,Tier_2,11086.268301660652,8307.702220408508,1755.439820438597,8194.482409804936,3353.001888004895,1741.913581746191,1219.684252046555,2361.9758927458674,2574.449980700129,5520.436851603138,850.0417120514694,11.972313337769307,6636.413892703046,8465.944597092319,1059.4996401341882,838.1637000499502,466.1792578821057,327.90205887320263,353.4116495524101,92.73953758904796,116.12172653106074,71.52096334085267,PID_000007,1,46965.39691121094,0.23605183881697991,0.1768898543775621,0.03737730192629464,0.17447914738795406,0.07139302781458048,0.037089297574538015,0.025969848702703257,0.05029183288307415,0.05481588893131639,0.11754264234239602,0.018099319242600907,0.11972313337769308,0.8472715188423832,0.11972313337769308,0.8472715188423832,0.5006108280039108,0.30068806413385096,0.1987011078622382,Q4,0,2,0.0,4.3536620712662585e-06,0.9905951955651052,0.00940045077282358,0.9473320288628149,0.8304309067928626,-0.17822900867857785,3.3158727,10.397513,3.1747859
20606.733120766687,32,4,Retired,Tier_1,6182.019936230005,3562.488826158373,1018.5899396507028,3066.867219909219,1170.7906657213473,688.059837660429,418.23381565559583,921.2327170937116,830.2370548088703,1939.2265470814748,446.06868836859496,6.304983639055541,362.9178724283629,362.9178724283629,822.974022717233,212.99805916314264,85.48914206375149,97.81294649939096,252.34438341735176,9.984249639318367,59.95784809199136,80.75435332894958,PID_000008,4+,20243.815248338324,0.30537820368309504,0.17597912164559953,0.05031610529711349,0.1514965031189443,0.057834486798008566,0.03398864439433704,0.020659831683156948,0.04550687238510188,0.04101188657493892,0.09579353117444858,0.02203481324525572,0.017611616082057566,0.9823883839179425,0.017611616082057566,0.9823883839179425,0.57718030301091,0.2503428764918918,0.17247682049719829,Q2,1,0,0.9999958530424478,1.93666038889831e-20,4.146950852562207e-06,6.699691399470635e-12,3.773918834881682,-1.434201700425536,-0.00528463893632768,-2.4765003,5.2750316,1.748148
46304.79023459725,30,1,Student,Tier_2,9260.95804691945,0.0,2130.2548254922986,5065.627031541116,2500.0548471092625,2040.3106657836292,1016.6131635998316,2945.4335609918926,1649.7575140341282,3085.991146873468,919.533156236054,12.126401429533283,5615.1047449505895,15690.256276016116,962.0198876930228,380.27226241830766,598.8829040322513,188.31164182806216,793.6444698685805,34.87304365475653,39.73884111096927,203.1466749526172,PID_000009,1,30614.53395858113,0.3025020096483827,0.0,0.06958312115331733,0.1654647769061087,0.08166235195648004,0.06664516495805543,0.033206880267235915,0.09621030210607859,0.053888049260070736,0.10080150659972655,0.030035837144543973,0.12126401429533284,0.6611526324485338,0.12126401429533284,0.6611526324485338,0.46829543290777864,0.3010151781226595,0.23068938896956187,Q4,3,3,0.0,0.3968226272904689,0.13111807055295474,0.4720593021565764,-0.7926711097871406,0.6640876778880065,0.1487887226096223,11.01665,8.607452,2.8590543
20668.55739001468,31,4,Professional,Tier_2,4133.711478002936,0.0,754.4485693450432,2597.398799574515,1123.0380451825347,878.8794913789858,643.1505177020996,1408.9048900430157,1019.2460907476724,1506.356603004386,483.8114522387044,8.245344141465512,1704.193685883013,6119.611452794788,554.2005570712702,267.30112889576185,119.56982513292763,123.9569205379254,271.5930640464921,1.4987834949738723,29.695798115629657,94.48776600115464,PID_000011,4+,14548.945937219893,0.2841244648127981,0.0,0.051855892007610836,0.17852831475094771,0.077190337363858,0.060408464996119696,0.04420598718816856,0.09683896662497589,0.07005635288946827,0.10353716410140365,0.033254055264649245,0.08245344141465513,0.7039168560573428,0.08245344141465513,0.7039168560573428,0.4328193234453848,0.325775005004274,0.24140567155034115,Q2,2,1,0.0,0.8966154929701536,0.039952012743581074,0.06343249428626513,-1.1515718121774468,-0.4892965061786034,0.11821010124187317,11.609057,7.84373,0.8425093
36407.22336013257,54,3,Retired,Tier_1,10922.16700803977,4583.248323227494,970.78682432521,4685.673101497202,2503.094431348557,1328.961972624062,822.8832106536985,2335.941358685975,1153.74809253563,1940.128200247036,570.1235762183406,7.534437635244965,2743.079538793525,4590.467260729598,445.7033426588205,190.10809157568795,346.3105751623044,85.1304877817075,474.008684134304,40.96936102151567,85.02915054152663,40.63252308421399,PID_000012,3,31816.756099402974,0.3432834879180131,0.14405140200051686,0.030511810232703968,0.1472706107077059,0.078672207296316,0.04176924789164786,0.025863202649661052,0.07341858960693382,0.03626227918808101,0.06097819005135604,0.017918972457064496,0.07534437635244964,0.8739132832152108,0.07534437635244964,0.8739132832152108,0.5912652897581678,0.2622050971921029,0.14652961304972945,Q3,1,2,0.0,5.285804794991842e-10,0.9997352039988993,0.00026479547252030204,3.2546476286707406,0.15351471193392283,-0.9781141508780936,-0.0009932301,6.8786597,2.5449655
6492.016465573834,22,3,Retired,Tier_3,973.802469836075,0.0,184.24334081048212,955.4994257848748,494.8241918811041,309.23968800191767,229.82590645140465,471.86954428248094,222.6484180489697,590.0480387756074,179.08930202652394,7.151721192632913,464.2909173976621,1880.9261396743927,180.47130763125455,38.25459152845391,59.82853565183476,49.16050539267985,60.74243966252365,3.924078124772708,20.417944746888587,46.559238520924765,PID_000013,3,4611.09032589944,0.21118702975008952,0.0,0.03995656727339072,0.20721767700321395,0.10731175425078744,0.06706433102491813,0.049841987514433424,0.10233361546445915,0.04828541674805293,0.12796280208640515,0.03883881888424962,0.07151721192632914,0.7102708920027151,0.07151721192632914,0.7102708920027151,0.3534772124879394,0.3628148480020543,0.2837079395100063,Q1_Low,2,1,0.0,0.9336802734305383,0.00031786059100790786,0.06600186597845385,-2.7896841805603647,-1.1662829808548867,0.6709036882510415,13.794168,5.54843,1.6946106
